ngram,Qt,Qit,Qtf,Qtw,Qto,Qtv,Qrt
1958,2.1952099262177528e-07,3.111090306008789e-09,1.0010723995788696e-09,1.4669165881997515e-10,1.1895634318851274e-08,6.354490921551508e-10,2.887121002587938e-09
1959,2.250513720777495e-07,3.3985039861659872e-09,1.1152874496949445e-09,1.4230164863920132e-10,1.1629757220735622e-08,5.576671683961618e-10,2.963702045682177e-09
1960,2.3956182206217947e-07,3.97602512818602e-09,1.0693750726201552e-09,1.9524095237358604e-10,1.2107851610210218e-08,5.584373895845778e-10,2.485132861400936e-09
1961,2.4763977332245955e-07,4.175593109374225e-09,1.0883142561749333e-09,2.0649652127113782e-10,1.730372924311853e-08,6.997134122110893e-10,2.7892613298417602e-09
1962,2.3477880363641036e-07,4.535944730932329e-09,1.1661936020043333e-09,2.3280929366859786e-10,1.9154652847979444e-08,7.217336886863482e-10,2.7539190293270265e-09
1963,2.406705387362048e-07,4.7336740559091234e-09,1.064000673281892e-09,1.6190511530662326e-10,1.3634092965730815e-08,6.932204968787151e-10,3.0894827331349818e-09
1964,2.448716855951716e-07,4.986863905947254e-09,1.020488162227297e-09,1.7989173543643743e-10,1.3450284188008612e-08,8.54334622887468e-10,3.0841245430528782e-09
1965,2.442710049470926e-07,5.133575659803975e-09,1.1275754774331403e-09,1.7063155749452719e-10,1.3268612399284864e-08,9.054447231664803e-10,4.031702400502419e-09
1966,2.449534101905166e-07,5.2221469688212045e-09,9.620377907003176e-10,1.7692376135564862e-10,1.3362505673392938e-08,8.703525083182078e-10,4.416416946436844e-09
1967,2.4206604466923765e-07,4.695784808613926e-09,1.0436406183700342e-09,1.7705253136617623e-10,1.2075818281839394e-08,9.218061671121904e-10,4.708806424145808e-09
1968,2.4218773018804184e-07,4.59852489420598e-09,1.0857046214444006e-09,1.7465350396087383e-10,7.375391440435562e-09,1.0267858587185786e-09,4.592354306355771e-09
1969,2.458411825857963e-07,4.434441734448212e-09,1.0175476572449327e-09,1.3384647953465897e-10,5.840984616613452e-09,1.1822454443992975e-09,4.935892710428951e-09
1970,2.4323172859957207e-07,4.255169772093836e-09,1.054589114448033e-09,1.3271213195847105e-10,5.262068590385281e-09,1.2433267352182246e-09,4.98523857115986e-09
1971,2.4464749718130664e-07,4.1353304590176416e-09,1.0808056830465977e-09,1.1472551182865689e-10,5.295073173578706e-09,1.206462889908571e-09,5.0010622944439225e-09
1972,3.3755160546076824e-07,4.013675836134212e-09,9.993164867034515e-10,1.0567115734026546e-10,5.245015945374933e-09,1.177744560606645e-09,4.452933958073604e-09
1973,3.420136717327945e-07,4.101545484199878e-09,1.0258651785198326e-09,1.2110140172407113e-10,4.984396546297327e-09,1.356639824288765e-09,4.169908228236961e-09
1974,3.5710977337138114e-07,4.011527078771695e-09,9.793316475230946e-10,1.2506584954171832e-10,4.805234178815811e-09,1.3883140510222753e-09,4.187201728202337e-09
1975,3.592341093800704e-07,4.1015779661535134e-09,9.319528165059004e-10,1.324283083985784e-10,4.468892874801408e-09,1.239778057993135e-09,3.922567730947029e-09
1976,3.715803700288234e-07,4.271111179018508e-09,9.509321822040055e-10,1.324283083985784e-10,4.259003245315236e-09,1.153856161411377e-09,3.568449979951538e-09
1977,3.928073064279098e-07,4.377540901196702e-09,9.90916563089631e-10,1.316852103551623e-10,4.104429304366672e-09,1.1740722441874345e-09,4.022097004658625e-09
1978,4.132130706174004e-07,4.934958505334716e-09,9.358794215787368e-10,1.3984513894116368e-10,3.9185023797167724e-09,1.3288203315475755e-09,4.781430426196007e-09
1979,3.230749509189731e-07,5.226569621541444e-09,9.175323358233203e-10,1.5496505219909322e-10,3.873859772645411e-09,1.4399487078899297e-09,8.869036552791191e-09
1980,3.4552593319858715e-07,5.4756397828624264e-09,9.343665048027511e-10,1.3762231979019823e-10,3.976533895817218e-09,1.3973351126977158e-09,9.3645691201516e-09
1981,3.280908202896171e-07,5.761023214034822e-09,1.078679217376382e-09,8.821959680628742e-11,3.795981878036108e-09,1.5024634155861146e-09,1.1055770426133499e-08
1982,3.540396745295636e-07,6.008356034925555e-09,1.1268030873447442e-09,1.3870404874264227e-10,3.791857050572389e-09,1.5693317518510647e-09,1.383261885986745e-08
1983,3.423010619079443e-07,6.375147330674378e-09,1.1672099715325552e-09,1.8311908388444842e-10,3.9928282267810894e-09,1.6412504371438835e-09,1.3969912338041013e-08
1984,3.435304835517984e-07,6.614429829251581e-09,1.2145258211835953e-09,2.0449504639244839e-10,3.784992795376394e-09,1.7379929717620257e-09,1.349779773665968e-08
1985,3.266946647175116e-07,6.488340975607798e-09,1.3254689885349486e-09,2.1803734314072643e-10,3.843507829464394e-09,1.619532301917153e-09,1.2802821786855084e-08
1986,3.262802031096206e-07,6.588719284447311e-09,1.40837183185535e-09,2.6842920049428645e-10,3.9369770300977186e-09,1.5642642260869722e-09,8.82918982370029e-09
1987,3.131274602148031e-07,6.386743451563299e-09,1.3932214588357234e-09,2.795054158360217e-10,4.0044840459480775e-09,1.7518279049610896e-09,8.800564848294406e-09
1988,3.2344098599423887e-07,6.778567865747423e-09,1.2502454865043993e-09,2.857384368797662e-10,4.257995226250191e-09,1.7911637728573737e-09,7.46128098987648e-09
1989,2.9529950649833025e-07,6.8122991692121104e-09,1.2320178924670903e-09,2.4564303170913707e-10,4.322472475187007e-09,1.7868163456772175e-09,4.883468550177992e-09
1990,3.0261724402537637e-07,7.004598805744016e-09,1.1601321014964583e-09,2.012279965673309e-10,4.150990535427874e-09,1.8340198248978368e-09,5.007341779312518e-09
1991,2.7648866713596884e-07,7.074290169534996e-09,1.0486292231374046e-09,1.7182562317419325e-10,4.194836827104658e-09,1.9511973782724924e-09,5.095147605414598e-09
1992,2.687427971587957e-07,7.38689141601055e-09,9.524915618135716e-10,1.8829747285207888e-10,4.325557943575729e-09,1.9750725499534383e-09,4.917860912152199e-09
1993,2.639174730185394e-07,7.518929605916064e-09,9.761894625981427e-10,1.4404296802946907e-10,4.1253789273554275e-09,1.9730049974750077e-09,4.66575349784242e-09
1994,2.5355343983132374e-07,7.540856320328463e-09,1.0310308797199598e-09,1.4980874675694722e-10,3.7680963428852826e-09,1.8393069765666935e-09,4.4914802670754335e-09
1995,2.3600167407624083e-07,7.402674790617831e-09,1.0079153226324626e-09,1.6149445273124944e-10,3.766142508965231e-09,1.893092841217684e-09,4.180190162271304e-09
1996,2.63261544627572e-07,7.554993963765355e-09,9.995159937809766e-10,1.537925243504696e-10,3.78821107815952e-09,1.937562142474901e-09,4.339153734735289e-09
1997,2.4873215360392873e-07,9.961091507193487e-09,1.0761724448090808e-09,1.768026221458742e-10,4.260559714554444e-09,1.8934793415732135e-09,4.632269234861042e-09
1998,2.827457369189038e-07,9.776201879775824e-09,1.1656885456901023e-09,1.883581970951731e-10,5.244841132829541e-09,2.1372542783179173e-09,4.3766216048116544e-09
1999,3.050390883377726e-07,9.135951233625e-09,1.1749618262462442e-09,1.6103061047299605e-10,5.162716539989073e-09,2.078936324677118e-09,4.439798211614792e-09
2000,3.1437487280072673e-07,8.612942866851166e-09,9.924993128938654e-10,1.3795974184478103e-10,5.372577494000552e-09,2.0053181337686965e-09,4.049894610145901e-09
2001,3.323982481008768e-07,8.216739669616605e-09,1.0726572566685126e-09,1.1558555303357667e-10,5.464567718961786e-09,1.8624785919867698e-09,3.632291007653927e-09
2002,3.5844321644162846e-07,7.927702050380958e-09,1.0660785508344516e-09,1.0077413506845038e-10,5.613929321413025e-09,1.8289496345984852e-09,3.4245480102461964e-09
2003,3.3733202542407525e-07,7.946448705402937e-09,1.0334667566169742e-09,9.734242776916955e-11,5.486331357472198e-09,1.845673748755518e-09,2.9565764439861854e-09
2004,3.5164068939203777e-07,5.145050100249396e-09,9.34471278135618e-10,9.45185140472609e-11,4.78062849624499e-09,1.897368666942916e-09,2.317471865203353e-09
2005,3.2806419523824714e-07,5.1310213855515485e-09,8.820022807347933e-10,8.793153259094894e-11,3.7894731479732565e-09,1.5275750902305723e-09,2.436460874325316e-09
2006,3.0631336349935215e-07,4.867774849870443e-09,8.13603287915957e-10,8.223161635750082e-11,3.792408704532997e-09,1.4303998461885824e-09,2.5495213559370964e-09
2007,2.9998574900348884e-07,4.815300190332193e-09,7.781299434160362e-10,7.202148996235787e-11,3.707032173291428e-09,1.4191908600683485e-09,2.460600643873688e-09
2008,2.826867334501263e-07,4.957928194977106e-09,5.199633967437453e-10,7.24621890269006e-11,3.508381521807483e-09,1.3596641986904752e-09,2.2145587149794264e-09
2009,2.5605955045193696e-07,4.711733162362666e-09,4.304069085263913e-10,8.661715590805942e-11,3.1757950555036783e-09,1.0690314625591161e-09,2.1755338046920106e-09
2010,2.3689020370706464e-07,4.098095101363291e-09,3.1995754508153315e-10,7.114274447328484e-11,3.184652287911506e-09,7.913932178233679e-10,2.0270978982685405e-09
2011,2.1323050093867225e-07,3.708660236055396e-09,2.3840450992320047e-10,6.024135456345852e-11,3.6740821813501564e-09,6.787419802787933e-10,1.7822313981761896e-09
2012,1.907902478543682e-07,3.2688568677282805e-09,1.3443531357570926e-10,5.5272761070471585e-11,3.45363946964637e-09,4.5167173671835567e-10,1.5827768500604427e-09
2013,1.9139324284164365e-07,3.180032491302752e-09,7.267644571468906e-11,6.08282343146043e-11,3.149103263869587e-09,3.590334349268254e-10,1.1806955611616742e-09
2014,1.7180011419830927e-07,2.8951121341539275e-09,6.662364063214632e-11,9.183132528210538e-11,2.855505514582595e-09,2.352459021232838e-10,1.1294771269059518e-09
2015,2.0311577080584747e-07,2.5477289960258123e-09,9.948685179244393e-11,1.029718512838126e-10,2.4550585612078837e-09,2.6323680933439317e-10,1.1310126367204886e-09
2016,2.3526795140631813e-07,2.4500759040638596e-09,8.704081453607998e-11,7.80797767710847e-11,2.221190207953226e-09,2.487519000306447e-10,1.0848278981472654e-09
2017,2.4824354246296326e-07,2.28050021459462e-09,9.199519271363421e-11,9.109307289959882e-11,2.0755576794299437e-09,2.7110570154550057e-10,1.131898607250233e-09
2018,2.6581143117709873e-07,2.073665972268657e-09,9.739551942722357e-11,9.63129756503811e-11,1.1907980712599908e-09,1.3684552241377545e-10,1.2347905642418056e-09
2019,2.988007352655586e-07,2.0313974113950195e-09,1.1239964861631258e-10,1.2039121956297638e-10,9.091230407376472e-10,1.3367790034635174e-10,9.360794153701057e-10
