ngram,strength,strengh,strenth,streth
1872,9.41634300813478e-05,2.4817453489081994e-08,5.418121824212514e-08,1.932595647006049e-09
1873,9.307428782839062e-05,2.3522260710657454e-08,5.0220295731508354e-08,1.8179620745303486e-09
1874,9.219492286709803e-05,2.3476022142127865e-08,6.65730848226076e-08,1.7107066953490703e-09
1875,9.101066929620824e-05,2.307426351576071e-08,7.478290672427842e-08,1.781543420723405e-09
1876,9.0627814643085e-05,2.3879410956543064e-08,7.75358147210779e-08,1.8556995860587376e-09
1877,9.02950341696851e-05,2.4358351780051635e-08,8.072052740512195e-08,1.9037485714840888e-09
1878,9.049772883632354e-05,2.183760258337283e-08,6.764226664504999e-08,2.181159332513362e-09
1879,9.057726856553927e-05,2.0059602613896133e-08,6.786301907725698e-08,1.4957424822524347e-09
1880,9.107313027405845e-05,1.9927037924511685e-08,6.681943937841034e-08,1.7282255943789388e-09
1881,9.092402823236106e-05,1.8481618648179066e-08,5.6504148407806754e-08,1.742306077190392e-09
1882,9.123735903163574e-05,1.8058052450190384e-08,4.4369514792411535e-08,1.6466651137874472e-09
1883,9.101895973019834e-05,1.8178919068491595e-08,3.753987292449372e-08,1.782440837784703e-09
1884,9.061096144640552e-05,1.917444501588404e-08,3.590728476459455e-08,2.0043242700472165e-09
1885,9.05037481321155e-05,2.098089981115793e-08,3.84679188820363e-08,2.0405344794812865e-09
1886,9.017474907782994e-05,2.0810901954096802e-08,4.083188999613542e-08,2.1694401751228197e-09
1887,8.995393104019708e-05,2.0561741262018326e-08,4.697028696146585e-08,2.0182529853712036e-09
1888,8.981837163446471e-05,2.1750318625533638e-08,4.76666178274497e-08,2.0897623235046783e-09
1889,8.976279579136255e-05,2.268438440263968e-08,4.742341985775056e-08,2.155797635643759e-09
1890,8.997074681766597e-05,2.225263554375293e-08,4.8116323116330154e-08,2.144946569566335e-09
1891,8.983651683333196e-05,2.0693092445916202e-08,4.7598324266167376e-08,1.9275401275109516e-09
1892,8.905519644031301e-05,1.9538894185140114e-08,5.0930295155840865e-08,1.7393783714934686e-09
1893,8.839703930009688e-05,1.950669086576389e-08,4.943452656748702e-08,1.7126436935299694e-09
1894,8.749468647043354e-05,1.903560420402073e-08,4.376155691789206e-08,1.5909464222220647e-09
1895,8.723973171851997e-05,1.8060582236094954e-08,3.928173722808229e-08,1.4151107745925223e-09
1896,8.685574305543144e-05,1.6885132910918595e-08,3.877425390287824e-08,1.4005388594893832e-09
1897,8.678016768369292e-05,1.5926687905018103e-08,4.019364853645259e-08,1.2523235464507415e-09
1898,8.613409383022892e-05,1.5828698478921003e-08,4.652519385623626e-08,1.1813172027887374e-09
1899,8.600909391783976e-05,1.543699238279065e-08,4.1285318275186e-08,1.1526966841352809e-09
1900,8.553543011657894e-05,1.3998037903409762e-08,3.924313445630949e-08,9.843802201941238e-10
1901,8.539570054771113e-05,1.3988136109739052e-08,3.961066040249404e-08,1.1210614738109216e-09
1902,8.506923768436536e-05,1.3565174126841027e-08,3.558604661740057e-08,1.0417361814444144e-09
1903,8.371148578589782e-05,1.3078139840924256e-08,3.3573945655364564e-08,1.3717496741679928e-09
1904,8.297949742492554e-05,1.2934906859892895e-08,3.045056397508818e-08,1.3209810943516841e-09
1905,8.303012665627258e-05,1.2791075754137182e-08,2.4192057880765916e-08,1.395714424986697e-09
1906,8.284555120293849e-05,1.2899619785043472e-08,2.3271786783344136e-08,1.285752448954014e-09
1907,8.255835044630138e-05,1.2989787658211429e-08,2.2497862620493185e-08,1.353130908908286e-09
1908,8.130711129134787e-05,1.2439436401580548e-08,2.339084456285231e-08,1.1578784280581139e-09
1909,8.023323607631028e-05,1.1685778947675577e-08,2.3250490041196566e-08,1.5437785653002071e-09
1910,7.990164054457896e-05,1.1138862023228415e-08,2.1356806101380243e-08,1.276543077593268e-09
1911,7.925623503979295e-05,1.0645461274399232e-08,2.128322813226597e-08,1.6445681959100155e-09
1912,7.846591324778274e-05,9.647949613825598e-09,1.8686400236690914e-08,1.8363726412522802e-09
1913,7.827848873733143e-05,9.322113874483356e-09,1.6644179621851307e-08,1.9565344423964704e-09
1914,7.821295834479056e-05,9.011428682624358e-09,1.5819458378172968e-08,1.926897244938378e-09
1915,7.911223448380562e-05,9.542772921073656e-09,1.3233596187132792e-08,1.9902132957534083e-09
1916,7.996730710146949e-05,9.793689034357352e-09,1.4754745615773248e-08,1.7913216624318044e-09
1917,8.06543996856947e-05,1.037111907464805e-08,1.515273151397878e-08,1.7798499182422996e-09
1918,8.087311497157705e-05,1.0883483828446775e-08,1.4658685186321106e-08,1.519499208996982e-09
1919,8.117453918592738e-05,1.2216152407112141e-08,1.4360855615791479e-08,1.386230114824067e-09
1920,8.101192673036297e-05,1.2590695470342844e-08,1.6013114643799653e-08,1.273471685246465e-09
1921,8.0968120268413e-05,1.2624568565148105e-08,1.6587913899611195e-08,1.1835300120896112e-09
1922,8.057778177317232e-05,1.2393813594461075e-08,1.8896936460066627e-08,1.1207479626890964e-09
1923,7.984418750441234e-05,1.2650171703804908e-08,2.055482400160307e-08,9.385266294284885e-10
1924,7.927397486387886e-05,1.1992819943478544e-08,2.168375384010395e-08,8.930454629764637e-10
1925,7.896489114500582e-05,1.1891917672812724e-08,2.1996944710167554e-08,8.671385831604539e-10
1926,7.883049069537915e-05,1.0950467834090562e-08,2.2128352103071132e-08,7.402557059396234e-10
1927,7.871614694262721e-05,1.1027560832742113e-08,2.1040729666513665e-08,8.516312258574235e-10
1928,7.802505673940427e-05,1.0818678016935986e-08,2.1195301133250917e-08,8.182174957413072e-10
1929,7.763774816079863e-05,1.1046404299211839e-08,2.1029300586608964e-08,8.986128845002637e-10
1930,7.688300788036681e-05,1.1900895887809578e-08,1.7978096344961614e-08,9.066347295932126e-10
1931,7.659380415654076e-05,1.2362354949248453e-08,1.6996001431631872e-08,8.107600900166188e-10
1932,7.621235999977216e-05,1.1677269690884323e-08,1.5825893294265014e-08,9.334428111415098e-10
1933,7.551471104047128e-05,1.134636765495348e-08,1.7095722869088703e-08,1.073666746779064e-09
1934,7.46836605165819e-05,1.1121434566924954e-08,1.7250038286675817e-08,9.361544515775121e-10
1935,7.511170822129185e-05,1.1203188472157827e-08,1.8138663079473157e-08,1.0466789597739025e-09
1936,7.457595555544165e-05,1.0467009227608872e-08,1.5962650312673077e-08,9.534281162190287e-10
1937,7.561276808181512e-05,9.452858432520576e-09,1.5981995599949935e-08,9.839580202207289e-10
1938,7.559083106960835e-05,8.7220833730076e-09,1.8416784478400165e-08,1.0664862643799162e-09
1939,7.698574648072411e-05,8.85179967420007e-09,1.8443172386132086e-08,8.823434126194383e-10
1940,7.875588302600331e-05,8.862016771209774e-09,1.646579837556926e-08,7.822642295834165e-10
1941,8.100504991099504e-05,9.162583200098392e-09,1.555300371031925e-08,7.75128437626092e-10
1942,8.203216982240389e-05,9.833366375135353e-09,1.4430361921264584e-08,7.414266264430377e-10
1943,8.432259658418064e-05,1.1062094859174262e-08,2.1220874708254607e-08,7.005835475240982e-10
1944,8.540531728483205e-05,1.0896858780386407e-08,2.0463577752950968e-08,6.45285432230937e-10
1945,8.707539278215595e-05,1.164181132448253e-08,1.7427859409581614e-08,6.491406975442768e-10
1946,8.755502494750544e-05,1.2110054546456337e-08,1.8120004988527886e-08,5.992089086819569e-10
1947,8.8294963851305e-05,1.269324531197721e-08,1.8834077662534454e-08,5.437911906483858e-10
1948,8.915258305413383e-05,1.296478810023213e-08,1.8652149158526754e-08,5.807554794211103e-10
1949,9.04569190294881e-05,1.2721374430059638e-08,1.761236540736328e-08,5.831602700734351e-10
1950,9.067935025086626e-05,1.2599478793617891e-08,9.706300652112532e-09,7.771332783639601e-10
1951,9.155626009617533e-05,1.3082604586957456e-08,9.81848608765696e-09,8.691612033270449e-10
1952,9.250166164877425e-05,1.3579853305348673e-08,1.0835620781587555e-08,8.663323312698066e-10
1953,9.348458843305707e-05,1.4185151719914302e-08,1.0983354923967324e-08,9.10823440479293e-10
1954,9.357304432861773e-05,1.4381602321731992e-08,1.2085917790370461e-08,8.840613717277433e-10
1955,9.379886822508914e-05,1.4733367922506853e-08,1.3280469422584571e-08,8.223383838958296e-10
1956,9.382019093858876e-05,1.552147908613831e-08,1.3650957443798819e-08,8.415134581226827e-10
1957,9.462601675685229e-05,1.5955657239885568e-08,1.4199275913792268e-08,6.810961517000891e-10
1958,9.544325127665485e-05,1.7260217509220055e-08,1.4903302718900184e-08,5.559578769576135e-10
1959,9.6249275624619e-05,1.8631473126211924e-08,1.4281834762438654e-08,5.591096177307417e-10
1960,9.671575285860204e-05,1.9416040711714037e-08,1.4479063408552001e-08,5.602649475308244e-10
1961,9.765712872779529e-05,2.0178448372527262e-08,1.325947275786023e-08,5.327074396678708e-10
1962,9.757079429359042e-05,2.0772834373263194e-08,1.3867237517014734e-08,5.461427203336453e-10
1963,9.75284430231633e-05,2.1098301264795997e-08,1.5537580111413263e-08,5.239692350635292e-10
1964,9.686584858822503e-05,2.11366061161503e-08,1.5776991776509216e-08,6.543530102685682e-10
1965,9.575653426249378e-05,2.1127859588838353e-08,1.6198548788029906e-08,7.53960532895448e-10
1966,9.401993988181598e-05,2.077602877039096e-08,1.798917522880369e-08,8.16882565559039e-10
1967,9.303188874452774e-05,2.060473163518444e-08,1.926421574641576e-08,8.100386036539017e-10
1968,9.115839722133907e-05,2.0702981931971668e-08,2.0319748677317355e-08,8.358686600016898e-10
1969,8.935895519763497e-05,2.0318372508297344e-08,2.0166104976380794e-08,9.080865424694804e-10
1970,8.716386530847688e-05,1.9905425117729336e-08,1.914025255749558e-08,8.792040508330347e-10
1971,8.536308346914925e-05,1.981218643111658e-08,2.1181187597513988e-08,7.171124249971683e-10
1972,8.328665613329836e-05,2.0735986642047725e-08,2.1174254223004548e-08,6.197876220185147e-10
1973,8.172762006454702e-05,2.079190407146468e-08,1.983735461611299e-08,4.934507842018527e-10
1974,7.956983920718943e-05,2.1242959137777817e-08,1.8884073225779374e-08,4.864790276964165e-10
1975,7.82087809056975e-05,2.184355883473797e-08,1.854194562968457e-08,5.534881957520404e-10
1976,7.737876252836681e-05,2.2544773666969116e-08,1.781789078186031e-08,4.741494736520175e-10
1977,7.697031313520191e-05,2.3902746956342265e-08,1.7980672062378744e-08,4.120198131087248e-10
1978,7.663556711382366e-05,2.4660716643357513e-08,1.6704785491380595e-08,4.73344385513005e-10
1979,7.66600777361808e-05,2.4628833321977643e-08,1.7139706923582513e-08,4.960242553998993e-10
1980,7.715667743468657e-05,2.502534256011911e-08,1.735285274203794e-08,5.405416055235892e-10
1981,7.716797803628392e-05,2.5463687285715812e-08,1.7607615302292094e-08,5.964029528174716e-10
1982,7.727471425563895e-05,2.596468462456869e-08,1.7692846172272832e-08,5.25244905109317e-10
1983,7.725876847481621e-05,2.6782596204303185e-08,1.8591450664676553e-08,4.979659839238997e-10
1984,7.705743129398408e-05,2.7367140934383575e-08,1.852760763857272e-08,6.001984702892165e-10
1985,7.651719040170844e-05,2.7594277339306117e-08,1.8163450172486202e-08,5.447579213121604e-10
1986,7.565006775881297e-05,2.728624234496887e-08,1.754087135858689e-08,5.305344893561223e-10
1987,7.491354127913448e-05,2.706244422207809e-08,1.7367012716817953e-08,5.033672288514066e-10
1988,7.458312445253666e-05,2.7003723194038035e-08,1.6830113176118696e-08,4.07619307355286e-10
1989,7.368401046343414e-05,2.613023981317448e-08,1.608647526296636e-08,4.1408798215744215e-10
1990,7.238552747626923e-05,2.4568533112707362e-08,1.476390590734614e-08,4.3699261273058964e-10
1991,7.15260102879256e-05,2.2857509155268677e-08,1.3952687386417243e-08,3.7271859408351457e-10
1992,7.069447539314362e-05,2.188520399824613e-08,1.2947294664960346e-08,4.0479056614576136e-10
1993,7.027629492638101e-05,2.0647489559369855e-08,1.2467414021801102e-08,4.153373081968884e-10
1994,6.917531261154051e-05,1.911407349857492e-08,1.1928351766649875e-08,3.8748141600082013e-10
1995,6.829010401686122e-05,1.722134739574293e-08,1.0903349778601523e-08,3.969900083270314e-10
1996,6.766686627608059e-05,1.5576930983180707e-08,1.0510909032035443e-08,3.4902603822979065e-10
1997,6.742681684305094e-05,1.4204385223592908e-08,1.0073058894935879e-08,3.4663412616455144e-10
1998,6.708470963141216e-05,1.281288687847239e-08,9.460770896855105e-09,3.3531597340033924e-10
1999,6.714571749658457e-05,1.1364899117032629e-08,8.910532312000896e-09,3.0141467496517093e-10
2000,6.717557075067557e-05,9.91892809157743e-09,8.89669741052249e-09,2.770948768057327e-10
2001,6.746745826343872e-05,8.980702721166672e-09,9.084489034043891e-09,2.7357120735427287e-10
2002,6.776077498216182e-05,8.753536498825757e-09,9.051656186492046e-09,2.493169262310754e-10
2003,6.85041824388983e-05,8.266351349460268e-09,8.699101629515229e-09,2.4989945628701397e-10
2004,6.897524560502331e-05,7.771113593893882e-09,8.423375330579574e-09,2.3274657796295324e-10
2005,6.963571130264816e-05,7.3212098605779374e-09,8.688381886961288e-09,2.3286000707032986e-10
2006,7.025231440950717e-05,6.870862609023984e-09,8.868017177730638e-09,2.0463709695027277e-10
2007,7.079851015337876e-05,6.618378987712146e-09,8.91062563417628e-09,2.0533602397763773e-10
2008,7.18857575390887e-05,6.5251012212489255e-09,7.58406404344214e-09,2.0687846872099617e-10
2009,7.311959468227412e-05,6.305804259706552e-09,8.345041990764912e-09,2.049277731635308e-10
2010,7.441566205151113e-05,6.428080417159825e-09,8.743737670410416e-09,2.2826384036912983e-10
2011,7.544518926546775e-05,5.974657054811214e-09,8.391027174679623e-09,2.0646106054947718e-10
2012,7.604725708785866e-05,5.7362832261986796e-09,7.85137022063509e-09,1.8770047817616232e-10
2013,7.641378968920825e-05,5.657476931375527e-09,7.533777157675559e-09,1.938693035473195e-10
2014,7.750701063611944e-05,5.6351934864449865e-09,6.188151229531107e-09,2.451411633210197e-10
2015,7.812449205500473e-05,5.355504452607209e-09,6.292351370110591e-09,2.6241032164658103e-10
2016,8.028090607175338e-05,4.633032338726853e-09,6.1564400244407125e-09,2.7506916189246056e-10
2017,8.033382982830517e-05,4.125179568307639e-09,5.592034798181563e-09,2.635994755806337e-10
2018,8.096335805021226e-05,4.313278623158112e-09,5.8265293478854115e-09,2.9032194703848546e-10
2019,8.243073352787178e-05,4.513191709243358e-09,5.984241380208033e-09,3.3486818179495614e-10
