ngram,juice,jice,juce,juce
1873,1.0054466006944754e-05,3.969845151021088e-09,5.967858493097619e-09,5.967858493097619e-09
1874,9.804920539733888e-06,3.5203618908852263e-09,5.704743376101971e-09,5.704743376101971e-09
1875,9.786371395291229e-06,3.5088135730276804e-09,5.589481671159595e-09,5.589481671159595e-09
1876,9.868544241596413e-06,3.337931026819214e-09,6.683015569513324e-09,6.683015569513324e-09
1877,9.849205785680429e-06,3.1529433508481475e-09,6.771828748546633e-09,6.771828748546633e-09
1878,9.777687150095257e-06,3.255177762260887e-09,6.9017671577853434e-09,6.9017671577853434e-09
1879,1.0106053325996203e-05,2.9947645474592832e-09,7.416809325430254e-09,7.416809325430254e-09
1880,1.0579634363239165e-05,2.639840029112455e-09,6.953256954338778e-09,6.953256954338778e-09
1881,1.088300047870559e-05,2.725226821986837e-09,6.361916739448605e-09,6.361916739448605e-09
1882,1.0978623842155294e-05,2.7948092887594302e-09,6.246334973068559e-09,6.246334973068559e-09
1883,1.0984635212350571e-05,2.9254514842337797e-09,3.564171941710421e-09,3.564171941710421e-09
1884,1.1048279182952164e-05,2.8899253625068256e-09,3.972987145622093e-09,3.972987145622093e-09
1885,1.1252736450322637e-05,2.933372576587244e-09,4.110741207747586e-09,4.110741207747586e-09
1886,1.1307220120215788e-05,2.8437580385747604e-09,3.504744653223416e-09,3.504744653223416e-09
1887,1.121751626799648e-05,2.862256971119288e-09,3.579881914715445e-09,3.579881914715445e-09
1888,1.1161966150601594e-05,3.0372149240065482e-09,3.6780203961837644e-09,3.6780203961837644e-09
1889,1.1199321826487513e-05,2.878815503442362e-09,3.898490831742509e-09,3.898490831742509e-09
1890,1.1388018849954409e-05,2.718993125887843e-09,5.425862045374938e-09,5.425862045374938e-09
1891,1.1094005068506313e-05,3.371082651122086e-09,5.528755231409832e-09,5.528755231409832e-09
1892,1.0913022638955486e-05,3.4488447018889345e-09,5.3134680147845106e-09,5.3134680147845106e-09
1893,1.0555490527102457e-05,3.2565783086064518e-09,5.633085394965828e-09,5.633085394965828e-09
1894,1.0255086246096262e-05,3.3171574059005185e-09,5.6493269427550425e-09,5.6493269427550425e-09
1895,1.02205809266057e-05,3.2180195968274053e-09,5.384495801611219e-09,5.384495801611219e-09
1896,9.98804482930739e-06,3.251825539000005e-09,5.433718268983106e-09,5.433718268983106e-09
1897,9.868207988412386e-06,3.1206069315915995e-09,4.252337180789465e-09,4.252337180789465e-09
1898,9.898047600082854e-06,2.7114606908946418e-09,3.734961927039291e-09,3.734961927039291e-09
1899,1.0220244023782601e-05,2.5558179541006e-09,3.35956909910554e-09,3.35956909910554e-09
1900,1.0453905555810447e-05,2.6766311548139956e-09,3.1225813997995797e-09,3.1225813997995797e-09
1901,1.0485835835944662e-05,2.710080080982534e-09,2.8936126986575263e-09,2.8936126986575263e-09
1902,1.0782173116500157e-05,2.832281694889868e-09,3.0316259819989408e-09,3.0316259819989408e-09
1903,1.0972758380895747e-05,2.836269267067085e-09,2.817720326905463e-09,2.817720326905463e-09
1904,1.1085309389662662e-05,2.9621304774098333e-09,2.5643617546882477e-09,2.5643617546882477e-09
1905,1.1182787082881468e-05,2.795284035985089e-09,2.6582129672040165e-09,2.6582129672040165e-09
1906,1.1190361614613461e-05,2.740627090348978e-09,2.8045875304678295e-09,2.8045875304678295e-09
1907,1.119004095276718e-05,2.8265295500976404e-09,2.690744880874872e-09,2.690744880874872e-09
1908,1.147756198146713e-05,2.579866986707202e-09,2.8317037603642348e-09,2.8317037603642348e-09
1909,1.1295370313746389e-05,2.249345963458081e-09,3.0110481727011316e-09,3.0110481727011316e-09
1910,1.1436313928113253e-05,2.0806929512673378e-09,2.868560024436663e-09,2.868560024436663e-09
1911,1.1536604168733383e-05,2.0534030983502103e-09,3.49175831106306e-09,3.49175831106306e-09
1912,1.1618372289896278e-05,1.877360076919997e-09,3.538013437776044e-09,3.538013437776044e-09
1913,1.1713744113097033e-05,1.7444138197423138e-09,3.4564804193440833e-09,3.4564804193440833e-09
1914,1.1802687757673474e-05,1.4948219011807445e-09,3.2801393664730736e-09,3.2801393664730736e-09
1915,1.171609554668456e-05,1.845034934357313e-09,3.184965910055634e-09,3.184965910055634e-09
1916,1.1669382339667728e-05,1.904169901121934e-09,2.727849295653633e-09,2.727849295653633e-09
1917,1.1749045630235092e-05,1.8798834711120094e-09,2.5658239818529947e-09,2.5658239818529947e-09
1918,1.1780553904827684e-05,1.8459958482454552e-09,1.772300290652546e-09,1.772300290652546e-09
1919,1.1827612979686819e-05,2.014381185664961e-09,1.5943303344201354e-09,1.5943303344201354e-09
1920,1.1746518664170122e-05,1.960439366399669e-09,1.8992017165280525e-09,1.8992017165280525e-09
1921,1.18969449301533e-05,2.0920264409696188e-09,2.2275700490530833e-09,2.2275700490530833e-09
1922,1.1885102919352772e-05,1.9838603617015694e-09,2.625121881776644e-09,2.625121881776644e-09
1923,1.199054440803593e-05,2.018668740103432e-09,2.759743005548947e-09,2.759743005548947e-09
1924,1.1977689609921072e-05,2.0010450280898748e-09,5.355223122092769e-09,5.355223122092769e-09
1925,1.191861364142304e-05,2.0585178482436716e-09,5.631269196980173e-09,5.631269196980173e-09
1926,1.2094364267665827e-05,2.135681806006825e-09,5.634175729137983e-09,5.634175729137983e-09
1927,1.2124478156952786e-05,2.3356944632370512e-09,5.4188749360711034e-09,5.4188749360711034e-09
1928,1.2156523033419425e-05,2.198338416065886e-09,5.495308398804712e-09,5.495308398804712e-09
1929,1.2488990640641922e-05,2.1636498465887097e-09,5.5282089382404004e-09,5.5282089382404004e-09
1930,1.2768293735072283e-05,2.0270249685110694e-09,5.503167588294389e-09,5.503167588294389e-09
1931,1.2928278270659835e-05,2.0695612921807692e-09,3.5621923347558695e-09,3.5621923347558695e-09
1932,1.3067143169921889e-05,1.9372728897261636e-09,3.431180054366426e-09,3.431180054366426e-09
1933,1.3153773709616092e-05,1.8719227517267304e-09,3.2031714027245884e-09,3.2031714027245884e-09
1934,1.3377146128082781e-05,2.0689940633771594e-09,3.5588703650724085e-09,3.5588703650724085e-09
1935,1.3544191980534898e-05,2.218678851750866e-09,3.231317396196991e-09,3.231317396196991e-09
1936,1.3698568441863504e-05,2.1664984647554573e-09,3.0633399547167326e-09,3.0633399547167326e-09
1937,1.3776839815753711e-05,2.2820130547123493e-09,2.9753903388726346e-09,2.9753903388726346e-09
1938,1.3875687597776829e-05,2.1501964653225514e-09,2.322742752104899e-09,2.322742752104899e-09
1939,1.4118585698140254e-05,2.261029585781671e-09,2.3365013336805264e-09,2.3365013336805264e-09
1940,1.4180740566059416e-05,2.32358827416996e-09,2.6849442510571262e-09,2.6849442510571262e-09
1941,1.4232182625814208e-05,1.94269489384169e-09,2.286693707403182e-09,2.286693707403182e-09
1942,1.4025992511181227e-05,2.287248549289903e-09,2.423925869545128e-09,2.423925869545128e-09
1943,1.3701359031464172e-05,2.3577992574226006e-09,2.3734950354332388e-09,2.3734950354332388e-09
1944,1.3509873887025086e-05,2.4938302216932176e-09,2.6906811699335874e-09,2.6906811699335874e-09
1945,1.3327798244842728e-05,2.888860484162592e-09,2.7329477094083033e-09,2.7329477094083033e-09
1946,1.3154522613539094e-05,2.7803634949918887e-09,2.674238766938889e-09,2.674238766938889e-09
1947,1.314318277374176e-05,2.5590343336442547e-09,2.441757716655145e-09,2.441757716655145e-09
1948,1.2990911662719945e-05,2.5331272000629822e-09,2.4224720007737233e-09,2.4224720007737233e-09
1949,1.284956384292205e-05,2.014867843997641e-09,2.5353305169569953e-09,2.5353305169569953e-09
1950,1.2813438843295444e-05,2.01454749707405e-09,2.4096101304747565e-09,2.4096101304747565e-09
1951,1.276378212164023e-05,1.902328850000856e-09,2.2166617430485758e-09,2.2166617430485758e-09
1952,1.2779012389988306e-05,1.612044323425924e-09,2.8447894833456236e-09,2.8447894833456236e-09
1953,1.2358950958254614e-05,1.8205283788422629e-09,2.943448881457097e-09,2.943448881457097e-09
1954,1.1797489475741583e-05,1.7565703019124206e-09,4.322922337556585e-09,4.322922337556585e-09
1955,1.142480752085768e-05,1.867638107658617e-09,4.660686662002636e-09,4.660686662002636e-09
1956,1.1051699402742088e-05,1.8655842426440472e-09,4.5169914792657954e-09,4.5169914792657954e-09
1957,1.0602421752992086e-05,1.9646476350538525e-09,4.726787152163427e-09,4.726787152163427e-09
1958,1.0327687700087804e-05,1.9663491152804066e-09,5.064346497718475e-09,5.064346497718475e-09
1959,9.71039168819386e-06,1.99085046860757e-09,4.617728961114105e-09,4.617728961114105e-09
1960,9.595726234173136e-06,1.8107618737772668e-09,4.907452317531076e-09,4.907452317531076e-09
1961,9.410729554864311e-06,1.9792838479304464e-09,3.7801706526912375e-09,3.7801706526912375e-09
1962,9.039269311220518e-06,1.9111617050831295e-09,3.5225642720198333e-09,3.5225642720198333e-09
1963,8.839381735015195e-06,2.026065030033156e-09,3.5606335023276513e-09,3.5606335023276513e-09
1964,8.663878491331292e-06,1.8393481658409071e-09,3.3843639636797563e-09,3.3843639636797563e-09
1965,8.225702263838944e-06,1.8097872407046062e-09,3.3120050194465225e-09,3.3120050194465225e-09
1966,8.09011661268804e-06,1.866577210256943e-09,3.209469452108189e-09,3.209469452108189e-09
1967,7.782733973726863e-06,1.9149308012294294e-09,2.933214464968208e-09,2.933214464968208e-09
1968,7.669726528547471e-06,1.990202272824807e-09,2.8477693853850336e-09,2.8477693853850336e-09
1969,7.728510419318419e-06,2.00324006589219e-09,2.9150712954617575e-09,2.9150712954617575e-09
1970,7.726358814709653e-06,2.0107884722366164e-09,2.7225791779780397e-09,2.7225791779780397e-09
1971,7.756690592941595e-06,1.9649313128969734e-09,4.269091746778031e-09,4.269091746778031e-09
1972,7.790955286119633e-06,2.0749812027328775e-09,4.026897260089868e-09,4.026897260089868e-09
1973,7.814747277734568e-06,2.0225617371392802e-09,4.046069764943436e-09,4.046069764943436e-09
1974,7.945767460374295e-06,1.94252241276465e-09,3.938799239148036e-09,3.938799239148036e-09
1975,7.976646234705445e-06,1.7674167843547854e-09,3.929510859558758e-09,3.929510859558758e-09
1976,8.210380266453804e-06,1.6900441046630021e-09,4.072028349431735e-09,4.072028349431735e-09
1977,8.269889674141138e-06,1.5501797464726304e-09,4.186184399124215e-09,4.186184399124215e-09
1978,8.362105680654558e-06,1.566209051340195e-09,2.5515433416905306e-09,2.5515433416905306e-09
1979,8.565822229554345e-06,1.4714854572923335e-09,2.5804384819392924e-09,2.5804384819392924e-09
1980,8.76918693393236e-06,1.4502960102699296e-09,2.6239387329596298e-09,2.6239387329596298e-09
1981,8.994848030852154e-06,1.53602307064103e-09,2.9914506427530796e-09,2.9914506427530796e-09
1982,9.224552351432586e-06,1.5880684227959868e-09,2.980180895712741e-09,2.980180895712741e-09
1983,9.174846387135663e-06,1.5055977337879207e-09,2.833438848627777e-09,2.833438848627777e-09
1984,9.267442822290053e-06,1.497404525771121e-09,2.889882523758404e-09,2.889882523758404e-09
1985,9.33441229530477e-06,1.5755352340234602e-09,2.9749017852306483e-09,2.9749017852306483e-09
1986,9.310893671811624e-06,1.4710944526033894e-09,3.0699964792546552e-09,3.0699964792546552e-09
1987,9.208437664450944e-06,1.4087144308204203e-09,2.900931558461447e-09,2.900931558461447e-09
1988,9.049176826790375e-06,1.2289862619648976e-09,2.653076139732694e-09,2.653076139732694e-09
1989,9.008894526881964e-06,1.1862457206999822e-09,2.5611263903308715e-09,2.5611263903308715e-09
1990,9.00124242824469e-06,1.1809824864071418e-09,2.401059731990277e-09,2.401059731990277e-09
1991,9.085849082371819e-06,1.1425228699632077e-09,2.249853287799348e-09,2.249853287799348e-09
1992,9.172283820849511e-06,9.749161795318579e-10,2.243829439712337e-09,2.243829439712337e-09
1993,9.340968063042965e-06,9.918049001126202e-10,2.0667120396008644e-09,2.0667120396008644e-09
1994,9.572583751703081e-06,9.543121293198453e-10,2.3783605878386585e-09,2.3783605878386585e-09
1995,9.76806040853262e-06,9.89769322057299e-10,2.2814325032324436e-09,2.2814325032324436e-09
1996,9.956320094975776e-06,9.740180328954295e-10,2.4302367102840047e-09,2.4302367102840047e-09
1997,1.0186896880830837e-05,1.0506744839235337e-09,2.460936724243571e-09,2.460936724243571e-09
1998,1.0397442955374053e-05,1.0687201124071066e-09,2.4673475643563083e-09,2.4673475643563083e-09
1999,1.057911062421876e-05,1.1060487129351974e-09,2.3574967375087195e-09,2.3574967375087195e-09
2000,1.0824072757843948e-05,1.1032854629888789e-09,2.2309020186739303e-09,2.2309020186739303e-09
2001,1.1050053737043137e-05,1.076843392233684e-09,2.0150100794274248e-09,2.0150100794274248e-09
2002,1.132145098381443e-05,1.0362918618460932e-09,2.1319921859687595e-09,2.1319921859687595e-09
2003,1.1517127859406173e-05,9.343364812000994e-10,2.5430859798955143e-09,2.5430859798955143e-09
2004,1.1676804466073268e-05,8.555271887747803e-10,2.6108359125436617e-09,2.6108359125436617e-09
2005,1.199078802268819e-05,8.187731762429199e-10,2.580313391525075e-09,2.580313391525075e-09
2006,1.2541363243404443e-05,7.647072102529811e-10,2.503060901405872e-09,2.503060901405872e-09
2007,1.3119410920938077e-05,7.64232542328967e-10,2.5609260743765715e-09,2.5609260743765715e-09
2008,1.4015891013384265e-05,7.322630279915643e-10,2.3221583703555584e-09,2.3221583703555584e-09
2009,1.4717520051427918e-05,6.693075498593564e-10,2.0910743216338646e-09,2.0910743216338646e-09
2010,1.5352919425432837e-05,6.483488666577029e-10,1.5071491753028609e-09,1.5071491753028609e-09
2011,1.6192094725348788e-05,5.558944396070028e-10,1.3872232648307455e-09,1.3872232648307455e-09
2012,1.6805990006624988e-05,5.381054867565587e-10,1.3157514046545161e-09,1.3157514046545161e-09
2013,1.695322160750428e-05,4.884798220678682e-10,1.39966155332516e-09,1.39966155332516e-09
2014,1.6799419297188122e-05,3.8513247154917506e-10,1.6899913294185102e-09,1.6899913294185102e-09
2015,1.6268827494059224e-05,3.3848989682600765e-10,1.6223240251189708e-09,1.6223240251189708e-09
2016,1.60254021466244e-05,3.45032119938463e-10,1.6314016605876803e-09,1.6314016605876803e-09
2017,1.5967862661151837e-05,3.5477535030118784e-10,1.597624361508269e-09,1.597624361508269e-09
2018,1.5564178102067672e-05,3.9973299670315043e-10,1.6116794954168511e-09,1.6116794954168511e-09
2019,1.5061096746649127e-05,3.221159797228701e-10,1.6875331063093135e-09,1.6875331063093135e-09
