ngram,knowledge,knwledge,knowlege,knowladge
1888,0.000162652600140843,1.1418757863860103e-09,1.94591160201136e-07,8.584859252052419e-10
1889,0.00016384370558496033,1.1032275232247812e-09,1.940133651195148e-07,7.874280870203063e-10
1890,0.0001626559450025005,7.041021000369391e-10,1.9061046633136618e-07,8.038847801713647e-10
1891,0.00016324985231871584,7.307829163234152e-10,1.8779351356507895e-07,7.744496591640829e-10
1892,0.0001627087705336245,7.204960180061195e-10,1.9103710664174806e-07,8.540490814556989e-10
1893,0.00016276943123167648,8.08215768120592e-10,1.8583966721053002e-07,8.911185440345954e-10
1894,0.00016216010512185415,6.534193384778928e-10,1.5669175062222556e-07,9.68401244115315e-10
1895,0.0001616115394946454,6.359244361256852e-10,1.5429493365510488e-07,8.698978164784726e-10
1896,0.00015921547102542327,8.616990851021253e-10,1.448469595694795e-07,1.1344333012657565e-09
1897,0.0001585517415410972,1.0711822698691468e-09,1.4022871803425524e-07,9.94516976707668e-10
1898,0.00015672761115378568,1.0362522586047719e-09,1.4133353687384442e-07,8.950011684153278e-10
1899,0.0001560791736535196,1.0471340144186619e-09,1.338127587148717e-07,7.613548838999609e-10
1900,0.00015475642326886633,1.0763904846809525e-09,1.301343114537953e-07,7.233200030995082e-10
1901,0.0001536524172739259,1.0615252248642143e-09,1.2641740758973746e-07,8.306829787522016e-10
1902,0.00015307481018161134,1.049666472788654e-09,1.2107705771313704e-07,8.188242266766415e-10
1903,0.00015324036732116447,9.730515203111777e-10,1.1733779408424588e-07,6.875092994906851e-10
1904,0.0001530567990682487,1.1093204529569585e-09,1.1506262406360942e-07,7.137707488550202e-10
1905,0.0001529966705545251,1.0869900059416538e-09,1.0627227047572368e-07,7.66384281433322e-10
1906,0.00015256821643561125,1.0343686700815218e-09,9.929048973487755e-08,7.684046652935348e-10
1907,0.000152670792886056,1.0070052252381905e-09,9.232226614942971e-08,7.727935474084141e-10
1908,0.00015224824476587986,1.1477375319987208e-09,8.46374713806394e-08,5.877777510741668e-10
1909,0.00015206621485828822,1.2338927578094327e-09,8.311695560386007e-08,5.91246916505282e-10
1910,0.0001515290516960834,1.3064921763498001e-09,8.135767818170539e-08,5.007249139131278e-10
1911,0.00015100922194376056,1.0499279937522692e-09,7.688650985723403e-08,5.351554794546282e-10
1912,0.00014922602193629636,1.000023635328822e-09,7.237064991727493e-08,5.581544076133887e-10
1913,0.00014817231775461032,1.0499129026492987e-09,6.705012215288012e-08,5.651499228915518e-10
1914,0.00014652107659328197,1.035026937173151e-09,6.225941159446588e-08,6.819470979976419e-10
1915,0.00014539302459784916,9.544556256457781e-10,5.707316524145816e-08,7.067428983312648e-10
1916,0.00014401829269315516,1.2380976720040492e-09,5.429658043811157e-08,7.569818977997451e-10
1917,0.00014357974786045297,1.0879278034003903e-09,5.613085361590363e-08,7.579411225628568e-10
1918,0.00014297064002935907,1.0775706438259647e-09,5.4580845747815536e-08,7.032363144191375e-10
1919,0.0001431668081620176,1.0907345820194386e-09,5.349313474718136e-08,6.729495730503235e-10
1920,0.00014231612190737257,9.941587077376214e-10,5.303678055465103e-08,8.976872935471749e-10
1921,0.0001424993991219838,9.199548900440391e-10,5.6839272336414326e-08,9.19070680671652e-10
1922,0.00014174118405207992,8.808377202232773e-10,5.839605319936579e-08,1.0808900322408936e-09
1923,0.00014118351516247327,5.821528021548212e-10,5.937342401856378e-08,1.1719545532441954e-09
1924,0.00014032568807514117,5.332357214512687e-10,5.720887129103046e-08,1.199811999752498e-09
1925,0.00014010226212641492,4.728290893739131e-10,5.628473585618719e-08,1.2716971602750554e-09
1926,0.0001393011334585026,5.48055351101695e-10,5.823287959775111e-08,1.3785636045403139e-09
1927,0.00013900738434001272,6.153439385021236e-10,6.123457246027491e-08,1.1446939665990134e-09
1928,0.000137940637484592,6.328513031077826e-10,6.122589876359338e-08,9.935316815288887e-10
1929,0.00013771544243874296,7.626837970699438e-10,6.623779518528344e-08,9.037334967678033e-10
1930,0.00013629826675501784,6.399165721125501e-10,6.970217520623529e-08,8.162155118451864e-10
1931,0.0001353999853433509,6.173065213761169e-10,6.97952969070619e-08,8.496944378258828e-10
1932,0.00013350914897663252,5.719342440123145e-10,7.012092087929237e-08,9.001712827519778e-10
1933,0.00013283607716272985,4.346406627466136e-10,7.442574252130335e-08,8.792018819330544e-10
1934,0.0001322841250969629,3.6588451514583756e-10,7.684775533383409e-08,8.331841169376527e-10
1935,0.00013127305386920592,3.869325395803155e-10,7.35630604050844e-08,8.097874771533548e-10
1936,0.00013004617773861225,3.521456202034859e-10,6.857134796486467e-08,8.255721523076076e-10
1937,0.00012941147724632174,3.970304541483267e-10,6.277947203362341e-08,8.51317090235147e-10
1938,0.00012749158382315988,5.013109491017584e-10,5.965400567171336e-08,8.724177987172257e-10
1939,0.00012665899391452382,4.776677030106567e-10,5.907576193310758e-08,7.815971540616116e-10
1940,0.0001249597574185048,5.834668581616853e-10,5.204417265401519e-08,8.541925123577749e-10
1941,0.0001237218571727031,6.764239644598189e-10,4.749360168635316e-08,8.644139035515355e-10
1942,0.00012318023073021322,6.844811067147865e-10,4.8154501846348855e-08,8.421915704508771e-10
1943,0.00012397365104074458,6.027949488769074e-10,4.869998499706136e-08,8.248653823475901e-10
1944,0.00012437105968794121,5.958527599896663e-10,4.868310808449548e-08,9.178667349983374e-10
1945,0.00012577427280900468,5.216475148664809e-10,5.356575069218447e-08,9.157563437714852e-10
1946,0.00012663100434500457,5.71291827336903e-10,5.301781312385044e-08,9.238147865734244e-10
1947,0.00012834929969228272,5.582243437337756e-10,6.360607684996467e-08,7.983379671624594e-10
1948,0.00012953206688897417,4.716314878321676e-10,6.203345595931101e-08,8.970808302548911e-10
1949,0.00013199750433808992,5.499628054548924e-10,6.134890589188607e-08,1.0501362874520176e-09
1950,0.0001321195637241804,5.487493792699638e-10,6.014225815777405e-08,9.168829921492514e-10
1951,0.00013274246677091078,6.431995214217778e-10,6.18499014543821e-08,9.04365402010221e-10
1952,0.00013317669384248023,7.280468093475077e-10,5.924476300021654e-08,8.483137307692599e-10
1953,0.00013407798542175442,8.19605625431866e-10,7.1572276486417e-08,8.597086316651317e-10
1954,0.0001344839734624007,8.92414225850402e-10,6.740284724011352e-08,8.724123903450628e-10
1955,0.0001351347579787086,1.000550991265519e-09,7.132556336029796e-08,8.92443414803244e-10
1956,0.00013418911008297333,1.0360476127806756e-09,7.56569161605317e-08,8.740680183606995e-10
1957,0.00013493357567183142,1.040653817087543e-09,7.42403390826699e-08,9.463541220508124e-10
1958,0.00013572546179472868,1.0629845337284394e-09,7.806380811611494e-08,8.621357358177103e-10
1959,0.00013721335770761861,9.557108041465971e-10,8.011663662646892e-08,9.71322950642823e-10
1960,0.00013821744193722094,9.309741469795288e-10,7.833302311561446e-08,9.936540003506268e-10
1961,0.00013902736619846628,8.210556996195756e-10,7.739581217184163e-08,1.0285835358051339e-09
1962,0.00013970622967462987,7.330312230229602e-10,8.42760096629393e-08,1.0076788451282174e-09
1963,0.00014064580110633479,7.623639814673717e-10,8.787333019962976e-08,1.0017489219090896e-09
1964,0.00014102272065688988,7.451043829550688e-10,9.6447660017215e-08,1.047442489886054e-09
1965,0.00014179765171970109,7.754975947119444e-10,1.0089646451660883e-07,1.084009152282509e-09
1966,0.000141486685606651,8.38339564435131e-10,1.0615262624469324e-07,1.0126143177936952e-09
1967,0.00014125725595347051,8.72232627394506e-10,9.957485299797294e-08,1.0022839938958077e-09
1968,0.00014012517931405455,1.006000632004194e-09,1.0419796276599819e-07,9.550430129274495e-10
1969,0.00013871360403884734,1.0692416317427599e-09,9.877263908362823e-08,9.456468465428104e-10
1970,0.00013712218787986785,9.127433570859417e-10,9.991697628005827e-08,9.747478697213247e-10
1971,0.0001354016421828419,9.303058799505135e-10,9.879143090886697e-08,9.472590331175264e-10
1972,0.0001325550630489098,8.756208456718793e-10,9.329539908873943e-08,1.0058540508442855e-09
1973,0.00012995845255708055,8.614380240880491e-10,9.005341183865312e-08,9.56498943541614e-10
1974,0.00012781519451112087,8.251435328660811e-10,9.164441345481983e-08,1.3473604771568099e-09
1975,0.00012650923495779613,8.396525459047106e-10,9.221166408224235e-08,1.3442643585572155e-09
1976,0.00012482783703100204,8.255457270170804e-10,9.652797063251586e-08,1.3452899508667064e-09
1977,0.0001235171200408201,8.84555325811728e-10,9.587382976405934e-08,1.2917821336420688e-09
1978,0.00012221945819744308,9.01125396524094e-10,9.894156757387204e-08,1.2904503973335375e-09
1979,0.0001215081855272209,9.169923392044715e-10,1.0466370830337318e-07,1.2756890623220686e-09
1980,0.00012093830446247011,1.108740345566263e-09,1.0924312679857654e-07,1.2636795419597645e-09
1981,0.00012047505047771015,1.0862328893500107e-09,1.1604287562607039e-07,8.582394477636107e-10
1982,0.00012032180425844022,1.1185692134445852e-09,1.1854321765473027e-07,9.434208017974503e-10
1983,0.00012183111747227875,1.183085391558742e-09,1.2016042104180868e-07,8.801926013443254e-10
1984,0.00012368757909696017,1.1655975391227408e-09,1.2295121568480942e-07,1.0919247728224946e-09
1985,0.0001261519781629821,1.1535614368491614e-09,1.22010138373493e-07,1.1232931172523918e-09
1986,0.00012837167949848144,1.1937937939775013e-09,1.2056342768573813e-07,1.0363268735221913e-09
1987,0.0001315208023048139,1.1201288468194142e-09,1.1784006151823892e-07,1.1196071847408007e-09
1988,0.00013403846241999418,1.1671994482043146e-09,1.1151789383997571e-07,1.1736092098146855e-09
1989,0.0001364358135366014,9.6101321741696e-10,1.0528665736079087e-07,1.0518040168986227e-09
1990,0.0001379495016798111,9.02442354971151e-10,9.813953637051651e-08,1.063580929676939e-09
1991,0.00013868112624290267,8.783652654426837e-10,9.193275169699128e-08,9.971376185064734e-10
1992,0.0001389154723645853,8.606704436443988e-10,8.6171921915528e-08,9.551253914758767e-10
1993,0.00014033054425713738,8.158493761519939e-10,7.972110336952807e-08,8.758609195057079e-10
1994,0.0001414793452048408,7.517910778036858e-10,7.497247318204764e-08,8.00086723064451e-10
1995,0.00014364297801096524,7.153569918967e-10,7.118616502615233e-08,7.183984240821673e-10
1996,0.00014623315031972846,7.25161288160438e-10,6.62424796920342e-08,6.945926889212473e-10
1997,0.00014945302557732378,6.504422238912915e-10,6.549438578775022e-08,6.70418502459112e-10
1998,0.00015264734559293305,6.756111781136553e-10,5.848624086622424e-08,4.6123081148025895e-10
1999,0.00015790432059605206,6.751884448367004e-10,5.6828611150194774e-08,4.308745503246923e-10
2000,0.00016276321756387397,5.698255359628693e-10,5.4523270469936895e-08,4.4290175891882807e-10
2001,0.00016700547296620374,4.991793010690668e-10,5.0341279335595705e-08,4.105007682981514e-10
2002,0.00017120239707375213,4.2382796875247864e-10,4.640710013096136e-08,3.895778858239599e-10
2003,0.0001749801220804719,3.865982653053887e-10,4.4378190519215166e-08,3.408880063147736e-10
2004,0.00017762422794476151,3.9033755196347744e-10,3.930669834062428e-08,3.273697245826617e-10
2005,0.00018093362866368677,3.161489403602502e-10,3.927381493034383e-08,3.167367737136725e-10
2006,0.00018190713308285922,2.5566324057813006e-10,3.49036390900892e-08,2.619509876868241e-10
2007,0.00018212921609769443,2.62253524452305e-10,3.3138525066890775e-08,2.4777155228321897e-10
2008,0.0001806566516669201,2.1220727159614634e-10,3.244704060989534e-08,2.3388146082524234e-10
2009,0.00017908994465999837,2.1440525545455913e-10,3.205414295897364e-08,2.0752774697120812e-10
2010,0.0001790810763070892,2.0908404967696319e-10,3.290896951771824e-08,2.155524707138566e-10
2011,0.00017790533768545304,1.7678402789275286e-10,3.137212902158483e-08,1.9253724210204533e-10
2012,0.000176341222998287,1.5765218099238e-10,2.906989392061275e-08,1.7340539520167246e-10
2013,0.00017694997950457036,1.5826553163249864e-10,2.9150566405178324e-08,1.845163416899379e-10
2014,0.00017625069553365132,1.3611124330800298e-10,2.7132275347087542e-08,1.6236205336544225e-10
2015,0.00017753623043453054,1.4739136102091622e-10,2.7562709955678396e-08,1.469075882768297e-10
2016,0.0001780399720051459,1.246090928854114e-10,3.089480011502539e-08,1.4282984319079007e-10
2017,0.0001769411270894731,1.214962135528038e-10,2.8583489945314493e-08,1.3320133190886096e-10
2018,0.0001777178462361917,1.1329867599663146e-10,3.0199094425142904e-08,1.1434610758254138e-10
2019,0.00017872948592412286,1.2293384366035554e-10,3.329142206354163e-08,1.2424313314274293e-10
