ngram,Keyboard,Video,Mouse,Keyboard,e Video,Mouse,Keyboard,Mouse,Keyboardl,Video,Mouse,Video,Mouse,Keyboard,Video,Keyboard,Video,Mouseh
1722,0.0,1.5677684319013808e-07,2.9013456241955282e-06,0.0,0.0,2.9013456241955282e-06,0.0,2.9013456241955282e-06,0.0,1.5677684319013808e-07,2.9013456241955282e-06,1.5677684319013808e-07,2.9013456241955282e-06,0.0,1.5677684319013808e-07,0.0,1.5677684319013808e-07,0.0
1723,0.0,1.602722373864448e-07,2.9844201045697057e-06,0.0,0.0,2.9844201045697057e-06,0.0,2.9844201045697057e-06,0.0,1.602722373864448e-07,2.9844201045697057e-06,1.602722373864448e-07,2.9844201045697057e-06,0.0,1.602722373864448e-07,0.0,1.602722373864448e-07,0.0
1724,0.0,1.7667397348272322e-07,2.9341028299053766e-06,0.0,0.0,2.9341028299053766e-06,0.0,2.9341028299053766e-06,0.0,1.7667397348272322e-07,2.9341028299053766e-06,1.7667397348272322e-07,2.9341028299053766e-06,0.0,1.7667397348272322e-07,0.0,1.7667397348272322e-07,0.0
1725,0.0,1.832493207335314e-07,2.6661831660541272e-06,0.0,0.0,2.6661831660541272e-06,0.0,2.6661831660541272e-06,0.0,1.832493207335314e-07,2.6661831660541272e-06,1.832493207335314e-07,2.6661831660541272e-06,0.0,1.832493207335314e-07,0.0,1.832493207335314e-07,0.0
1726,0.0,2.0201706973921318e-07,2.615423682073015e-06,0.0,0.0,2.615423682073015e-06,0.0,2.615423682073015e-06,0.0,2.0201706973921318e-07,2.615423682073015e-06,2.0201706973921318e-07,2.615423682073015e-06,0.0,2.0201706973921318e-07,0.0,2.0201706973921318e-07,0.0
1727,0.0,1.9758024499034426e-07,2.392801190710868e-06,0.0,0.0,2.392801190710868e-06,0.0,2.392801190710868e-06,0.0,1.9758024499034426e-07,2.392801190710868e-06,1.9758024499034426e-07,2.392801190710868e-06,0.0,1.9758024499034426e-07,0.0,1.9758024499034426e-07,0.0
1728,6.479559999661433e-09,2.017793069139121e-07,2.2527491572483475e-06,6.479559999661433e-09,0.0,2.2527491572483475e-06,6.479559999661433e-09,2.2527491572483475e-06,0.0,2.017793069139121e-07,2.2527491572483475e-06,2.017793069139121e-07,2.2527491572483475e-06,6.479559999661433e-09,2.017793069139121e-07,6.479559999661433e-09,2.017793069139121e-07,0.0
1729,6.479559999661433e-09,1.6544652022990443e-07,2.544779265787968e-06,6.479559999661433e-09,0.0,2.544779265787968e-06,6.479559999661433e-09,2.544779265787968e-06,0.0,1.6544652022990443e-07,2.544779265787968e-06,1.6544652022990443e-07,2.544779265787968e-06,6.479559999661433e-09,1.6544652022990443e-07,6.479559999661433e-09,1.6544652022990443e-07,0.0
1730,6.479559999661433e-09,1.9401235716389108e-07,2.0676297773596682e-06,6.479559999661433e-09,0.0,2.0676297773596682e-06,6.479559999661433e-09,2.0676297773596682e-06,0.0,1.9401235716389108e-07,2.0676297773596682e-06,1.9401235716389108e-07,2.0676297773596682e-06,6.479559999661433e-09,1.9401235716389108e-07,6.479559999661433e-09,1.9401235716389108e-07,0.0
1731,6.479559999661433e-09,1.609784782934704e-07,1.913418584211156e-06,6.479559999661433e-09,0.0,1.913418584211156e-06,6.479559999661433e-09,1.913418584211156e-06,0.0,1.609784782934704e-07,1.913418584211156e-06,1.609784782934704e-07,1.913418584211156e-06,6.479559999661433e-09,1.609784782934704e-07,6.479559999661433e-09,1.609784782934704e-07,0.0
1732,1.8996607715442744e-08,1.3891961815813504e-07,2.091186664594196e-06,1.8996607715442744e-08,0.0,2.091186664594196e-06,1.8996607715442744e-08,2.091186664594196e-06,0.0,1.3891961815813504e-07,2.091186664594196e-06,1.3891961815813504e-07,2.091186664594196e-06,1.8996607715442744e-08,1.3891961815813504e-07,1.8996607715442744e-08,1.3891961815813504e-07,0.0
1733,1.8996607715442744e-08,1.2103166621305457e-07,1.9870157400094157e-06,1.8996607715442744e-08,0.0,1.9870157400094157e-06,1.8996607715442744e-08,1.9870157400094157e-06,0.0,1.2103166621305457e-07,1.9870157400094157e-06,1.2103166621305457e-07,1.9870157400094157e-06,1.8996607715442744e-08,1.2103166621305457e-07,1.8996607715442744e-08,1.2103166621305457e-07,0.0
1734,1.8996607715442744e-08,1.7444874548086124e-07,2.2636938540797147e-06,1.8996607715442744e-08,0.0,2.2636938540797147e-06,1.8996607715442744e-08,2.2636938540797147e-06,0.0,1.7444874548086124e-07,2.2636938540797147e-06,1.7444874548086124e-07,2.2636938540797147e-06,1.8996607715442744e-08,1.7444874548086124e-07,1.8996607715442744e-08,1.7444874548086124e-07,0.0
1735,1.251704771578131e-08,1.6795655152382745e-07,2.6902204126599827e-06,1.251704771578131e-08,0.0,2.6902204126599827e-06,1.251704771578131e-08,2.6902204126599827e-06,0.0,1.6795655152382745e-07,2.6902204126599827e-06,1.6795655152382745e-07,2.6902204126599827e-06,1.251704771578131e-08,1.6795655152382745e-07,1.251704771578131e-08,1.6795655152382745e-07,0.0
1736,1.251704771578131e-08,1.8105491962826038e-07,2.43316956779641e-06,1.251704771578131e-08,0.0,2.43316956779641e-06,1.251704771578131e-08,2.43316956779641e-06,0.0,1.8105491962826038e-07,2.43316956779641e-06,1.8105491962826038e-07,2.43316956779641e-06,1.251704771578131e-08,1.8105491962826038e-07,1.251704771578131e-08,1.8105491962826038e-07,0.0
1737,1.251704771578131e-08,1.9551175611809413e-07,2.529969021582344e-06,1.251704771578131e-08,0.0,2.529969021582344e-06,1.251704771578131e-08,2.529969021582344e-06,0.0,1.9551175611809413e-07,2.529969021582344e-06,1.9551175611809413e-07,2.529969021582344e-06,1.251704771578131e-08,1.9551175611809413e-07,1.251704771578131e-08,1.9551175611809413e-07,0.0
1738,1.251704771578131e-08,2.529718895313441e-07,2.5608805377227587e-06,1.251704771578131e-08,0.0,2.5608805377227587e-06,1.251704771578131e-08,2.5608805377227587e-06,0.0,2.529718895313441e-07,2.5608805377227587e-06,2.529718895313441e-07,2.5608805377227587e-06,1.251704771578131e-08,2.529718895313441e-07,1.251704771578131e-08,2.529718895313441e-07,0.0
1739,0.0,2.6912647247253775e-07,2.3804439511617862e-06,0.0,0.0,2.3804439511617862e-06,0.0,2.3804439511617862e-06,0.0,2.6912647247253775e-07,2.3804439511617862e-06,2.6912647247253775e-07,2.3804439511617862e-06,0.0,2.6912647247253775e-07,0.0,2.6912647247253775e-07,0.0
1740,2.2461835312372258e-08,2.850260477162335e-07,2.4275059169147946e-06,2.2461835312372258e-08,0.0,2.4275059169147946e-06,2.2461835312372258e-08,2.4275059169147946e-06,0.0,2.850260477162335e-07,2.4275059169147946e-06,2.850260477162335e-07,2.4275059169147946e-06,2.2461835312372258e-08,2.850260477162335e-07,2.2461835312372258e-08,2.850260477162335e-07,7.48727860663426e-09
1741,2.2461835312372258e-08,2.4763029112965083e-07,2.3391100155224976e-06,2.2461835312372258e-08,0.0,2.3391100155224976e-06,2.2461835312372258e-08,2.3391100155224976e-06,0.0,2.4763029112965083e-07,2.3391100155224976e-06,2.4763029112965083e-07,2.3391100155224976e-06,2.2461835312372258e-08,2.4763029112965083e-07,2.2461835312372258e-08,2.4763029112965083e-07,7.48727860663426e-09
1742,2.2461835312372258e-08,2.4754073736841876e-07,1.9867616012041774e-06,2.2461835312372258e-08,0.0,1.9867616012041774e-06,2.2461835312372258e-08,1.9867616012041774e-06,0.0,2.4754073736841876e-07,1.9867616012041774e-06,2.4754073736841876e-07,1.9867616012041774e-06,2.2461835312372258e-08,2.4754073736841876e-07,2.2461835312372258e-08,2.4754073736841876e-07,2.6619394942274865e-08
1743,2.2461835312372258e-08,2.1858585595526036e-07,1.891416007180981e-06,2.2461835312372258e-08,0.0,1.891416007180981e-06,2.2461835312372258e-08,1.891416007180981e-06,0.0,2.1858585595526036e-07,1.891416007180981e-06,2.1858585595526036e-07,1.891416007180981e-06,2.2461835312372258e-08,2.1858585595526036e-07,2.2461835312372258e-08,2.1858585595526036e-07,2.6619394942274865e-08
1744,2.2461835312372258e-08,1.8106907160943463e-07,1.970975745280157e-06,2.2461835312372258e-08,0.0,1.970975745280157e-06,2.2461835312372258e-08,1.970975745280157e-06,0.0,1.8106907160943463e-07,1.970975745280157e-06,1.8106907160943463e-07,1.970975745280157e-06,2.2461835312372258e-08,1.8106907160943463e-07,2.2461835312372258e-08,1.8106907160943463e-07,2.6619394942274865e-08
1745,2.2461835312372258e-08,1.2229861111125372e-07,1.939584113383067e-06,2.2461835312372258e-08,0.0,1.939584113383067e-06,2.2461835312372258e-08,1.939584113383067e-06,0.0,1.2229861111125372e-07,1.939584113383067e-06,1.2229861111125372e-07,1.939584113383067e-06,2.2461835312372258e-08,1.2229861111125372e-07,2.2461835312372258e-08,1.2229861111125372e-07,2.6619394942274865e-08
1746,2.2461835312372258e-08,1.2107795959488093e-07,2.224667745005198e-06,2.2461835312372258e-08,0.0,2.224667745005198e-06,2.2461835312372258e-08,2.224667745005198e-06,0.0,1.2107795959488093e-07,2.224667745005198e-06,1.2107795959488093e-07,2.224667745005198e-06,2.2461835312372258e-08,1.2107795959488093e-07,2.2461835312372258e-08,1.2107795959488093e-07,2.6619394942274865e-08
1747,0.0,1.0360630042782759e-07,2.1880341754305325e-06,0.0,0.0,2.1880341754305325e-06,0.0,2.1880341754305325e-06,0.0,1.0360630042782759e-07,2.1880341754305325e-06,1.0360630042782759e-07,2.1880341754305325e-06,0.0,1.0360630042782759e-07,0.0,1.0360630042782759e-07,1.9132116335640603e-08
1748,0.0,7.389954603809201e-08,2.0514354771096677e-06,0.0,0.0,2.0514354771096677e-06,0.0,2.0514354771096677e-06,0.0,7.389954603809201e-08,2.0514354771096677e-06,7.389954603809201e-08,2.0514354771096677e-06,0.0,7.389954603809201e-08,0.0,7.389954603809201e-08,1.9132116335640603e-08
1749,0.0,9.229857563955843e-08,2.1850076369186614e-06,0.0,0.0,2.1850076369186614e-06,0.0,2.1850076369186614e-06,0.0,9.229857563955843e-08,2.1850076369186614e-06,9.229857563955843e-08,2.1850076369186614e-06,0.0,9.229857563955843e-08,0.0,9.229857563955843e-08,0.0
1750,0.0,1.1565449601188707e-07,2.1829117875833096e-06,0.0,0.0,2.1829117875833096e-06,0.0,2.1829117875833096e-06,0.0,1.1565449601188707e-07,2.1829117875833096e-06,1.1565449601188707e-07,2.1829117875833096e-06,0.0,1.1565449601188707e-07,0.0,1.1565449601188707e-07,0.0
1751,0.0,1.2278222426078044e-07,2.036313389908173e-06,0.0,0.0,2.036313389908173e-06,0.0,2.036313389908173e-06,0.0,1.2278222426078044e-07,2.036313389908173e-06,1.2278222426078044e-07,2.036313389908173e-06,0.0,1.2278222426078044e-07,0.0,1.2278222426078044e-07,0.0
1752,0.0,1.3355061412312352e-07,1.967633344130653e-06,0.0,0.0,1.967633344130653e-06,0.0,1.967633344130653e-06,0.0,1.3355061412312352e-07,1.967633344130653e-06,1.3355061412312352e-07,1.967633344130653e-06,0.0,1.3355061412312352e-07,0.0,1.3355061412312352e-07,0.0
1753,0.0,1.236460351248882e-07,1.5555401254070084e-06,0.0,0.0,1.5555401254070084e-06,0.0,1.5555401254070084e-06,0.0,1.236460351248882e-07,1.5555401254070084e-06,1.236460351248882e-07,1.5555401254070084e-06,0.0,1.236460351248882e-07,0.0,1.236460351248882e-07,0.0
1754,0.0,1.279048547075945e-07,1.3563244302921312e-06,0.0,0.0,1.3563244302921312e-06,0.0,1.3563244302921312e-06,0.0,1.279048547075945e-07,1.3563244302921312e-06,1.279048547075945e-07,1.3563244302921312e-06,0.0,1.279048547075945e-07,0.0,1.279048547075945e-07,0.0
1755,0.0,1.6258462665064144e-07,1.342584044193375e-06,0.0,0.0,1.342584044193375e-06,0.0,1.342584044193375e-06,0.0,1.6258462665064144e-07,1.342584044193375e-06,1.6258462665064144e-07,1.342584044193375e-06,0.0,1.6258462665064144e-07,0.0,1.6258462665064144e-07,0.0
1756,0.0,1.4691463588535824e-07,1.258996219023954e-06,0.0,0.0,1.258996219023954e-06,0.0,1.258996219023954e-06,0.0,1.4691463588535824e-07,1.258996219023954e-06,1.4691463588535824e-07,1.258996219023954e-06,0.0,1.4691463588535824e-07,0.0,1.4691463588535824e-07,0.0
1757,0.0,1.2915293824887287e-07,1.3226975040327358e-06,0.0,0.0,1.3226975040327358e-06,0.0,1.3226975040327358e-06,0.0,1.2915293824887287e-07,1.3226975040327358e-06,1.2915293824887287e-07,1.3226975040327358e-06,0.0,1.2915293824887287e-07,0.0,1.2915293824887287e-07,0.0
1758,0.0,1.2281447681061763e-07,1.1192249839301179e-06,0.0,0.0,1.1192249839301179e-06,0.0,1.1192249839301179e-06,0.0,1.2281447681061763e-07,1.1192249839301179e-06,1.2281447681061763e-07,1.1192249839301179e-06,0.0,1.2281447681061763e-07,0.0,1.2281447681061763e-07,0.0
1759,0.0,1.3421088393020648e-07,1.1812445726328796e-06,0.0,0.0,1.1812445726328796e-06,0.0,1.1812445726328796e-06,0.0,1.3421088393020648e-07,1.1812445726328796e-06,1.3421088393020648e-07,1.1812445726328796e-06,0.0,1.3421088393020648e-07,0.0,1.3421088393020648e-07,0.0
1760,0.0,1.4248836675635956e-07,1.2725693230614915e-06,0.0,0.0,1.2725693230614915e-06,0.0,1.2725693230614915e-06,0.0,1.4248836675635956e-07,1.2725693230614915e-06,1.4248836675635956e-07,1.2725693230614915e-06,0.0,1.4248836675635956e-07,0.0,1.4248836675635956e-07,0.0
1761,2.7755674584081393e-09,1.2852765937257766e-07,1.3624230713763348e-06,2.7755674584081393e-09,0.0,1.3624230713763348e-06,2.7755674584081393e-09,1.3624230713763348e-06,0.0,1.2852765937257766e-07,1.3624230713763348e-06,1.2852765937257766e-07,1.3624230713763348e-06,2.7755674584081393e-09,1.2852765937257766e-07,2.7755674584081393e-09,1.2852765937257766e-07,0.0
1762,2.7755674584081393e-09,1.1530854366575178e-07,1.2727656358687715e-06,2.7755674584081393e-09,0.0,1.2727656358687715e-06,2.7755674584081393e-09,1.2727656358687715e-06,0.0,1.1530854366575178e-07,1.2727656358687715e-06,1.1530854366575178e-07,1.2727656358687715e-06,2.7755674584081393e-09,1.1530854366575178e-07,2.7755674584081393e-09,1.1530854366575178e-07,0.0
1763,8.45291658890801e-09,1.516209255925105e-07,1.175571104080778e-06,8.45291658890801e-09,0.0,1.175571104080778e-06,8.45291658890801e-09,1.175571104080778e-06,0.0,1.516209255925105e-07,1.175571104080778e-06,1.516209255925105e-07,1.175571104080778e-06,8.45291658890801e-09,1.516209255925105e-07,8.45291658890801e-09,1.516209255925105e-07,0.0
1764,8.45291658890801e-09,1.4763802802519876e-07,1.1273048049328542e-06,8.45291658890801e-09,0.0,1.1273048049328542e-06,8.45291658890801e-09,1.1273048049328542e-06,0.0,1.4763802802519876e-07,1.1273048049328542e-06,1.4763802802519876e-07,1.1273048049328542e-06,8.45291658890801e-09,1.4763802802519876e-07,8.45291658890801e-09,1.4763802802519876e-07,0.0
1765,8.45291658890801e-09,1.4962437866472555e-07,1.1400237878790774e-06,8.45291658890801e-09,0.0,1.1400237878790774e-06,8.45291658890801e-09,1.1400237878790774e-06,0.0,1.4962437866472555e-07,1.1400237878790774e-06,1.4962437866472555e-07,1.1400237878790774e-06,8.45291658890801e-09,1.4962437866472555e-07,8.45291658890801e-09,1.4962437866472555e-07,0.0
1766,8.45291658890801e-09,2.474774617614425e-07,1.1812832423986817e-06,8.45291658890801e-09,0.0,1.1812832423986817e-06,8.45291658890801e-09,1.1812832423986817e-06,0.0,2.474774617614425e-07,1.1812832423986817e-06,2.474774617614425e-07,1.1812832423986817e-06,8.45291658890801e-09,2.474774617614425e-07,8.45291658890801e-09,2.474774617614425e-07,0.0
1767,2.6119930345609125e-08,2.430041333870544e-07,1.252291797624951e-06,2.6119930345609125e-08,0.0,1.252291797624951e-06,2.6119930345609125e-08,1.252291797624951e-06,0.0,2.430041333870544e-07,1.252291797624951e-06,2.430041333870544e-07,1.252291797624951e-06,2.6119930345609125e-08,2.430041333870544e-07,2.6119930345609125e-08,2.430041333870544e-07,0.0
1768,2.3344362887200987e-08,2.6705069140169666e-07,1.166410827733801e-06,2.3344362887200987e-08,0.0,1.166410827733801e-06,2.3344362887200987e-08,1.166410827733801e-06,0.0,2.6705069140169666e-07,1.166410827733801e-06,2.6705069140169666e-07,1.166410827733801e-06,2.3344362887200987e-08,2.6705069140169666e-07,2.3344362887200987e-08,2.6705069140169666e-07,0.0
1769,2.3344362887200987e-08,2.6691385305152184e-07,1.3045798661031377e-06,2.3344362887200987e-08,0.0,1.3045798661031377e-06,2.3344362887200987e-08,1.3045798661031377e-06,0.0,2.6691385305152184e-07,1.3045798661031377e-06,2.6691385305152184e-07,1.3045798661031377e-06,2.3344362887200987e-08,2.6691385305152184e-07,2.3344362887200987e-08,2.6691385305152184e-07,0.0
1770,1.7667013756701115e-08,2.4744135426349854e-07,1.223718446194003e-06,1.7667013756701115e-08,0.0,1.223718446194003e-06,1.7667013756701115e-08,1.223718446194003e-06,0.0,2.4744135426349854e-07,1.223718446194003e-06,2.4744135426349854e-07,1.223718446194003e-06,1.7667013756701115e-08,2.4744135426349854e-07,1.7667013756701115e-08,2.4744135426349854e-07,0.0
1771,1.7667013756701115e-08,2.414639231419967e-07,1.1019311451881158e-06,1.7667013756701115e-08,0.0,1.1019311451881158e-06,1.7667013756701115e-08,1.1019311451881158e-06,0.0,2.414639231419967e-07,1.1019311451881158e-06,2.414639231419967e-07,1.1019311451881158e-06,1.7667013756701115e-08,2.414639231419967e-07,1.7667013756701115e-08,2.414639231419967e-07,0.0
1772,1.7667013756701115e-08,2.4455679995380055e-07,1.1563141047840223e-06,1.7667013756701115e-08,0.0,1.1563141047840223e-06,1.7667013756701115e-08,1.1563141047840223e-06,0.0,2.4455679995380055e-07,1.1563141047840223e-06,2.4455679995380055e-07,1.1563141047840223e-06,1.7667013756701115e-08,2.4455679995380055e-07,1.7667013756701115e-08,2.4455679995380055e-07,0.0
1773,1.7667013756701115e-08,1.6641477732345526e-07,1.135976698865956e-06,1.7667013756701115e-08,0.0,1.135976698865956e-06,1.7667013756701115e-08,1.135976698865956e-06,0.0,1.6641477732345526e-07,1.135976698865956e-06,1.6641477732345526e-07,1.135976698865956e-06,1.7667013756701115e-08,1.6641477732345526e-07,1.7667013756701115e-08,1.6641477732345526e-07,0.0
1774,0.0,2.0301314559593005e-07,1.0123400053479209e-06,0.0,0.0,1.0123400053479209e-06,0.0,1.0123400053479209e-06,0.0,2.0301314559593005e-07,1.0123400053479209e-06,2.0301314559593005e-07,1.0123400053479209e-06,0.0,2.0301314559593005e-07,0.0,2.0301314559593005e-07,0.0
1775,0.0,1.9641184424910663e-07,9.834570846578572e-07,0.0,0.0,9.834570846578572e-07,0.0,9.834570846578572e-07,0.0,1.9641184424910663e-07,9.834570846578572e-07,1.9641184424910663e-07,9.834570846578572e-07,0.0,1.9641184424910663e-07,0.0,1.9641184424910663e-07,0.0
1776,0.0,1.886498733735412e-07,9.911287699131727e-07,0.0,0.0,9.911287699131727e-07,0.0,9.911287699131727e-07,0.0,1.886498733735412e-07,9.911287699131727e-07,1.886498733735412e-07,9.911287699131727e-07,0.0,1.886498733735412e-07,0.0,1.886498733735412e-07,0.0
1777,0.0,1.6853967973621105e-07,9.280909125664039e-07,0.0,0.0,9.280909125664039e-07,0.0,9.280909125664039e-07,0.0,1.6853967973621105e-07,9.280909125664039e-07,1.6853967973621105e-07,9.280909125664039e-07,0.0,1.6853967973621105e-07,0.0,1.6853967973621105e-07,0.0
1778,0.0,1.855235416720851e-07,1.1286706142397764e-06,0.0,0.0,1.1286706142397764e-06,0.0,1.1286706142397764e-06,0.0,1.855235416720851e-07,1.1286706142397764e-06,1.855235416720851e-07,1.1286706142397764e-06,0.0,1.855235416720851e-07,0.0,1.855235416720851e-07,0.0
1779,0.0,1.7716892029641584e-07,1.1932235760728612e-06,0.0,0.0,1.1932235760728612e-06,0.0,1.1932235760728612e-06,0.0,1.7716892029641584e-07,1.1932235760728612e-06,1.7716892029641584e-07,1.1932235760728612e-06,0.0,1.7716892029641584e-07,0.0,1.7716892029641584e-07,0.0
1780,0.0,1.5085959351576354e-07,1.1693100369874237e-06,0.0,0.0,1.1693100369874237e-06,0.0,1.1693100369874237e-06,0.0,1.5085959351576354e-07,1.1693100369874237e-06,1.5085959351576354e-07,1.1693100369874237e-06,0.0,1.5085959351576354e-07,0.0,1.5085959351576354e-07,0.0
1781,0.0,1.1881533623636642e-07,1.1760858537205162e-06,0.0,0.0,1.1760858537205162e-06,0.0,1.1760858537205162e-06,0.0,1.1881533623636642e-07,1.1760858537205162e-06,1.1881533623636642e-07,1.1760858537205162e-06,0.0,1.1881533623636642e-07,0.0,1.1881533623636642e-07,0.0
1782,0.0,1.1370144648026326e-07,1.2420897681814885e-06,0.0,0.0,1.2420897681814885e-06,0.0,1.2420897681814885e-06,0.0,1.1370144648026326e-07,1.2420897681814885e-06,1.1370144648026326e-07,1.2420897681814885e-06,0.0,1.1370144648026326e-07,0.0,1.1370144648026326e-07,0.0
1783,0.0,1.3493318411812133e-07,1.0324204465307827e-06,0.0,0.0,1.0324204465307827e-06,0.0,1.0324204465307827e-06,0.0,1.3493318411812133e-07,1.0324204465307827e-06,1.3493318411812133e-07,1.0324204465307827e-06,0.0,1.3493318411812133e-07,0.0,1.3493318411812133e-07,0.0
1784,0.0,1.4574180491016315e-07,1.2000585424435225e-06,0.0,0.0,1.2000585424435225e-06,0.0,1.2000585424435225e-06,0.0,1.4574180491016315e-07,1.2000585424435225e-06,1.4574180491016315e-07,1.2000585424435225e-06,0.0,1.4574180491016315e-07,0.0,1.4574180491016315e-07,0.0
1785,0.0,1.6232759187622442e-07,1.0428987837128391e-06,0.0,0.0,1.0428987837128391e-06,0.0,1.0428987837128391e-06,0.0,1.6232759187622442e-07,1.0428987837128391e-06,1.6232759187622442e-07,1.0428987837128391e-06,0.0,1.6232759187622442e-07,0.0,1.6232759187622442e-07,0.0
1786,0.0,2.4478465223052937e-07,9.39537894087802e-07,0.0,0.0,9.39537894087802e-07,0.0,9.39537894087802e-07,0.0,2.4478465223052937e-07,9.39537894087802e-07,2.4478465223052937e-07,9.39537894087802e-07,0.0,2.4478465223052937e-07,0.0,2.4478465223052937e-07,0.0
1787,0.0,2.3077552770343702e-07,9.070207949792218e-07,0.0,0.0,9.070207949792218e-07,0.0,9.070207949792218e-07,0.0,2.3077552770343702e-07,9.070207949792218e-07,2.3077552770343702e-07,9.070207949792218e-07,0.0,2.3077552770343702e-07,0.0,2.3077552770343702e-07,0.0
1788,0.0,2.330665347065925e-07,8.604561279363614e-07,0.0,0.0,8.604561279363614e-07,0.0,8.604561279363614e-07,0.0,2.330665347065925e-07,8.604561279363614e-07,2.330665347065925e-07,8.604561279363614e-07,0.0,2.330665347065925e-07,0.0,2.330665347065925e-07,0.0
1789,0.0,2.2726667887289815e-07,8.983098333763857e-07,0.0,0.0,8.983098333763857e-07,0.0,8.983098333763857e-07,0.0,2.2726667887289815e-07,8.983098333763857e-07,2.2726667887289815e-07,8.983098333763857e-07,0.0,2.2726667887289815e-07,0.0,2.2726667887289815e-07,0.0
1790,0.0,2.0131188145049756e-07,8.859473804737458e-07,0.0,0.0,8.859473804737458e-07,0.0,8.859473804737458e-07,0.0,2.0131188145049756e-07,8.859473804737458e-07,2.0131188145049756e-07,8.859473804737458e-07,0.0,2.0131188145049756e-07,0.0,2.0131188145049756e-07,0.0
1791,0.0,1.9552682216174488e-07,8.13268781842323e-07,0.0,0.0,8.13268781842323e-07,0.0,8.13268781842323e-07,0.0,1.9552682216174488e-07,8.13268781842323e-07,1.9552682216174488e-07,8.13268781842323e-07,0.0,1.9552682216174488e-07,0.0,1.9552682216174488e-07,0.0
1792,0.0,1.632214576829938e-07,8.690965387359029e-07,0.0,0.0,8.690965387359029e-07,0.0,8.690965387359029e-07,0.0,1.632214576829938e-07,8.690965387359029e-07,1.632214576829938e-07,8.690965387359029e-07,0.0,1.632214576829938e-07,0.0,1.632214576829938e-07,0.0
1793,9.860221210950775e-10,7.722654820392044e-08,8.479997128623446e-07,9.860221210950775e-10,0.0,8.479997128623446e-07,9.860221210950775e-10,8.479997128623446e-07,0.0,7.722654820392044e-08,8.479997128623446e-07,7.722654820392044e-08,8.479997128623446e-07,9.860221210950775e-10,7.722654820392044e-08,9.860221210950775e-10,7.722654820392044e-08,0.0
1794,1.984007688296937e-09,7.901375909113995e-08,8.580985471391094e-07,1.984007688296937e-09,0.0,8.580985471391094e-07,1.984007688296937e-09,8.580985471391094e-07,0.0,7.901375909113995e-08,8.580985471391094e-07,7.901375909113995e-08,8.580985471391094e-07,1.984007688296937e-09,7.901375909113995e-08,1.984007688296937e-09,7.901375909113995e-08,0.0
1795,1.984007688296937e-09,6.881476671034242e-08,8.878253814665576e-07,1.984007688296937e-09,0.0,8.878253814665576e-07,1.984007688296937e-09,8.878253814665576e-07,0.0,6.881476671034242e-08,8.878253814665576e-07,6.881476671034242e-08,8.878253814665576e-07,1.984007688296937e-09,6.881476671034242e-08,1.984007688296937e-09,6.881476671034242e-08,9.132721245919129e-10
1796,1.984007688296937e-09,1.0596760903678972e-07,8.173943066529838e-07,1.984007688296937e-09,0.0,8.173943066529838e-07,1.984007688296937e-09,8.173943066529838e-07,0.0,1.0596760903678972e-07,8.173943066529838e-07,1.0596760903678972e-07,8.173943066529838e-07,1.984007688296937e-09,1.0596760903678972e-07,1.984007688296937e-09,1.0596760903678972e-07,9.132721245919129e-10
1797,1.984007688296937e-09,2.133481718910194e-07,1.017045690332452e-06,1.984007688296937e-09,0.0,1.017045690332452e-06,1.984007688296937e-09,1.017045690332452e-06,0.0,2.133481718910194e-07,1.017045690332452e-06,2.133481718910194e-07,1.017045690332452e-06,1.984007688296937e-09,2.133481718910194e-07,1.984007688296937e-09,2.133481718910194e-07,1.4801957754733458e-09
1798,1.984007688296937e-09,2.418371646431946e-07,1.1156637437384883e-06,1.984007688296937e-09,0.0,1.1156637437384883e-06,1.984007688296937e-09,1.1156637437384883e-06,0.0,2.418371646431946e-07,1.1156637437384883e-06,2.418371646431946e-07,1.1156637437384883e-06,1.984007688296937e-09,2.418371646431946e-07,1.984007688296937e-09,2.418371646431946e-07,1.4801957754733458e-09
1799,1.984007688296937e-09,2.4311759716511006e-07,1.0902959875888233e-06,1.984007688296937e-09,0.0,1.0902959875888233e-06,1.984007688296937e-09,1.0902959875888233e-06,0.0,2.4311759716511006e-07,1.0902959875888233e-06,2.4311759716511006e-07,1.0902959875888233e-06,1.984007688296937e-09,2.4311759716511006e-07,1.984007688296937e-09,2.4311759716511006e-07,1.4801957754733458e-09
1800,9.979855672018596e-10,2.4939854422914974e-07,1.111909495778361e-06,9.979855672018596e-10,0.0,1.111909495778361e-06,9.979855672018596e-10,1.111909495778361e-06,0.0,2.4939854422914974e-07,1.111909495778361e-06,2.4939854422914974e-07,1.111909495778361e-06,9.979855672018596e-10,2.4939854422914974e-07,9.979855672018596e-10,2.4939854422914974e-07,1.4801957754733458e-09
1801,0.0,2.5804082071090306e-07,1.1434985042667125e-06,0.0,0.0,1.1434985042667125e-06,0.0,1.1434985042667125e-06,0.0,2.5804082071090306e-07,1.1434985042667125e-06,2.5804082071090306e-07,1.1434985042667125e-06,0.0,2.5804082071090306e-07,0.0,2.5804082071090306e-07,1.4801957754733458e-09
1802,0.0,3.1681195419456086e-07,1.1347101462888531e-06,0.0,0.0,1.1347101462888531e-06,0.0,1.1347101462888531e-06,0.0,3.1681195419456086e-07,1.1347101462888531e-06,3.1681195419456086e-07,1.1347101462888531e-06,0.0,3.1681195419456086e-07,0.0,3.1681195419456086e-07,5.66923650881433e-10
